image_name,uncertainty
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot036.jpg,6.076387882232666
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot037.jpg,6.137544631958008
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot038.jpg,6.082504749298096
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot039.jpg,6.050901889801025
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot040.jpg,6.234062194824219
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot001.jpg,6.3532843589782715
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot002.jpg,6.21309757232666
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot003.jpg,6.262903690338135
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot004.jpg,6.285637378692627
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot005.jpg,6.256885051727295
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot006.jpg,6.170510768890381
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot007.jpg,6.097031116485596
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot008.jpg,6.719010353088379
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot009.jpg,6.2562127113342285
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot010.jpg,6.388962745666504
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot011.jpg,7.392344951629639
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot012.jpg,6.3794755935668945
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot013.jpg,6.502885341644287
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot014.jpg,7.337245941162109
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot015.jpg,6.225515842437744
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot016.jpg,6.0550856590271
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot017.jpg,6.037941932678223
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot018.jpg,6.575639724731445
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot019.jpg,6.985902786254883
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot020.jpg,7.3052144050598145
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot021.jpg,6.170576095581055
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot022.jpg,6.279682159423828
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot023.jpg,6.0130157470703125
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot024.jpg,6.011961936950684
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot025.jpg,6.225669860839844
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot026.jpg,6.332859039306641
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot027.jpg,6.093637466430664
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot028.jpg,5.9127912521362305
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot029.jpg,6.187466621398926
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot030.jpg,6.125693321228027
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot031.jpg,6.110901355743408
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot032.jpg,6.053530216217041
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot033.jpg,6.01026725769043
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot034.jpg,6.046591758728027
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot035.jpg,6.09101676940918
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot036.jpg,6.117552280426025
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot037.jpg,6.038074493408203
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot038.jpg,6.117104530334473
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot039.jpg,6.104504108428955
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot040.jpg,6.176756858825684
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot001.jpg,6.249457836151123
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot002.jpg,6.079864025115967
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot003.jpg,6.097407341003418
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot004.jpg,6.055390357971191
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot005.jpg,6.042379379272461
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot006.jpg,6.075673580169678
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot007.jpg,6.018781661987305
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot008.jpg,6.067774295806885
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot009.jpg,6.1114301681518555
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot010.jpg,6.255320072174072
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot011.jpg,6.237651348114014
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot012.jpg,6.01908540725708
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot013.jpg,6.044742584228516
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot014.jpg,6.108766078948975
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot015.jpg,6.066984176635742
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot016.jpg,6.049906253814697
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot017.jpg,6.116560459136963
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot018.jpg,6.1248016357421875
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot019.jpg,6.087885856628418
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot020.jpg,6.165250778198242
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot021.jpg,6.190677642822266
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot022.jpg,6.199489593505859
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot023.jpg,6.146035194396973
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot024.jpg,6.146702766418457
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot025.jpg,6.106274604797363
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot026.jpg,6.140141010284424
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot027.jpg,6.094666004180908
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot028.jpg,6.200098991394043
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot029.jpg,6.269819259643555
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot030.jpg,6.141452789306641
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot031.jpg,6.270999908447266
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot032.jpg,6.291177272796631
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot033.jpg,6.281167507171631
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot034.jpg,6.130037307739258
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot035.jpg,6.159598350524902
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot036.jpg,6.1848530769348145
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot037.jpg,6.278936862945557
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot038.jpg,6.200313568115234
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot039.jpg,6.241518974304199
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot040.jpg,6.325713157653809
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot001.jpg,6.146021842956543
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot002.jpg,6.179045677185059
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot003.jpg,6.115131855010986
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot004.jpg,6.124814033508301
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot005.jpg,6.230820655822754
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot006.jpg,6.151672840118408
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot007.jpg,6.131309509277344
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot008.jpg,6.195868492126465
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot009.jpg,6.198732376098633
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot010.jpg,6.094780921936035
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot011.jpg,6.299191951751709
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot012.jpg,6.08485221862793
./datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename04_20201130/Exp01_Block01_Image04_Pot013.jpg,6.075318336486816
